GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US250250917001,250250917001,"Block Group 1, Census Tract 917, Suffolk County, Massachusetts",431,67,114,56,66,38,17,20,0,12,11,17,6,10,0,12,49,36,0,12,0,12,0,12,0,12,0,12,49,36,0,12,49,36,0,12,0,12,48,35,16,18,0,12,11,16,5,7,0,12,32,30,0,12,13,21,11,17,8,13,317,68,213,56,101,35,0,12,41,24,43,33,17,13,112,45,35,26,16,17,13,19,6,9,0,12,77,39,0,12,49,32,25,22,3,6,104,47,45,32,0,12,31,29,6,8,8,10,59,34,7,10,10,14,34,30,8,12
1500000US250250917002,250250917002,"Block Group 2, Census Tract 917, Suffolk County, Massachusetts",303,57,90,41,50,32,17,19,0,12,17,19,0,12,0,12,33,32,0,12,0,12,0,12,0,12,0,12,33,32,0,12,5,9,28,31,0,12,40,29,0,12,0,12,0,12,0,12,0,12,40,29,0,12,12,17,6,9,22,25,213,50,154,45,53,34,0,12,10,16,42,29,1,4,101,42,14,20,0,12,14,20,0,12,0,12,87,39,0,12,32,25,46,31,9,9,59,32,19,20,0,12,0,12,19,20,0,12,40,24,0,12,14,20,14,16,12,13
1500000US250250917003,250250917003,"Block Group 3, Census Tract 917, Suffolk County, Massachusetts",275,49,73,41,59,35,6,9,0,12,6,9,0,12,0,12,53,34,0,12,0,12,0,12,0,12,0,12,53,34,10,15,31,24,12,19,0,12,14,22,14,22,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,202,54,146,48,66,31,0,12,12,18,39,25,15,17,80,38,28,26,0,12,0,12,28,26,0,12,52,35,0,12,30,25,22,22,0,12,56,30,25,23,0,12,0,12,12,20,13,14,31,21,0,12,8,13,17,19,6,9
1500000US250250918001,250250918001,"Block Group 1, Census Tract 918, Suffolk County, Massachusetts",381,115,154,95,93,71,10,18,0,12,10,18,0,12,0,12,83,69,0,12,0,12,0,12,0,12,0,12,83,69,0,12,46,54,37,47,0,12,61,61,54,59,0,12,54,59,0,12,0,12,7,12,0,12,0,12,7,12,0,12,227,92,165,82,73,43,0,12,0,12,18,26,55,38,92,70,15,22,4,12,0,12,11,20,0,12,77,66,0,12,48,54,22,36,7,11,62,44,27,33,17,28,0,12,10,16,0,12,35,33,0,12,13,21,11,18,11,16
1500000US250250918002,250250918002,"Block Group 2, Census Tract 918, Suffolk County, Massachusetts",381,101,178,78,107,69,14,22,0,12,0,12,0,12,14,22,93,66,0,12,0,12,0,12,0,12,0,12,93,66,0,12,93,66,0,12,0,12,71,43,25,38,0,12,0,12,25,38,0,12,46,30,0,12,0,12,11,20,35,23,203,90,160,85,108,74,0,12,53,44,55,75,0,12,52,49,0,12,0,12,0,12,0,12,0,12,52,49,0,12,0,12,52,49,0,12,43,48,43,48,0,12,43,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250918003,250250918003,"Block Group 3, Census Tract 918, Suffolk County, Massachusetts",333,102,64,44,25,24,0,12,0,12,0,12,0,12,0,12,25,24,0,12,0,12,0,12,0,12,0,12,25,24,0,12,0,12,5,8,20,22,39,45,23,37,0,12,0,12,0,12,23,37,16,26,0,12,0,12,0,12,16,26,269,99,227,98,110,57,0,12,0,12,84,48,26,29,117,94,37,47,17,27,0,12,20,37,0,12,80,74,8,12,41,55,17,29,14,21,42,41,29,34,0,12,29,34,0,12,0,12,13,23,0,12,0,12,0,12,13,23
1500000US250250919001,250250919001,"Block Group 1, Census Tract 919, Suffolk County, Massachusetts",387,72,32,40,7,11,7,11,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,25,39,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,355,70,282,72,82,62,0,12,18,30,43,48,21,31,200,69,56,53,19,30,0,12,37,41,0,12,144,56,0,12,77,46,33,32,34,26,73,54,0,12,0,12,0,12,0,12,0,12,73,54,0,12,11,17,31,38,31,35
1500000US250250919002,250250919002,"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",263,80,98,59,44,48,0,12,0,12,0,12,0,12,0,12,44,48,0,12,0,12,0,12,0,12,0,12,44,48,0,12,44,48,0,12,0,12,54,45,19,30,0,12,0,12,19,30,0,12,35,35,18,29,0,12,9,14,8,13,165,61,146,61,71,57,0,12,17,28,41,46,13,20,75,37,24,25,9,15,5,8,10,18,0,12,51,37,0,12,28,34,23,23,0,12,19,21,0,12,0,12,0,12,0,12,0,12,19,21,0,12,0,12,10,15,9,15
1500000US250250919003,250250919003,"Block Group 3, Census Tract 919, Suffolk County, Massachusetts",495,86,132,72,54,41,0,12,0,12,0,12,0,12,0,12,54,41,0,12,0,12,0,12,0,12,0,12,54,41,0,12,35,35,19,22,0,12,78,60,18,29,0,12,18,29,0,12,0,12,60,54,0,12,23,36,37,43,0,12,363,91,216,69,95,42,0,12,7,11,46,40,42,34,121,58,15,19,5,11,0,12,0,12,10,16,106,57,0,12,22,24,75,53,9,14,147,79,64,60,0,12,43,50,0,12,21,34,83,55,0,12,11,18,42,39,30,36
1500000US250250919004,250250919004,"Block Group 4, Census Tract 919, Suffolk County, Massachusetts",162,51,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,16,11,16,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,151,47,115,41,70,35,0,12,0,12,43,41,27,22,45,25,16,18,0,12,7,12,0,12,9,14,29,24,0,12,15,21,14,15,0,12,36,30,0,12,0,12,0,12,0,12,0,12,36,30,0,12,28,33,0,12,8,12
1500000US250250920001,250250920001,"Block Group 1, Census Tract 920, Suffolk County, Massachusetts",491,87,110,66,59,53,0,12,0,12,0,12,0,12,0,12,59,53,0,12,0,12,0,12,0,12,0,12,59,53,0,12,31,41,28,33,0,12,51,41,43,39,0,12,9,15,25,35,9,14,8,12,0,12,0,12,0,12,8,12,381,92,246,77,92,50,0,12,28,32,57,38,7,11,154,67,8,14,8,14,0,12,0,12,0,12,146,68,22,34,84,53,34,38,6,10,135,68,57,58,0,12,37,50,0,12,20,30,78,42,0,12,30,31,27,25,21,23
1500000US250250920002,250250920002,"Block Group 2, Census Tract 920, Suffolk County, Massachusetts",529,77,104,61,62,46,19,30,0,12,0,12,19,30,0,12,43,36,0,12,0,12,0,12,0,12,0,12,43,36,0,12,29,29,14,22,0,12,42,38,27,32,0,12,0,12,27,32,0,12,15,18,0,12,0,12,0,12,15,18,425,88,318,85,115,61,0,12,45,37,43,35,27,35,203,81,56,42,0,12,56,42,0,12,0,12,147,74,37,38,41,42,64,50,5,9,107,60,83,54,0,12,58,48,8,13,17,19,24,27,0,12,0,12,10,15,14,24
1500000US250250920003,250250920003,"Block Group 3, Census Tract 920, Suffolk County, Massachusetts",233,76,134,73,118,71,18,29,0,12,18,29,0,12,0,12,100,64,0,12,0,12,0,12,0,12,0,12,100,64,19,29,81,60,0,12,0,12,16,24,0,12,0,12,0,12,0,12,0,12,16,24,0,12,0,12,16,24,0,12,99,51,90,50,46,38,0,12,0,12,46,38,0,12,44,34,31,30,0,12,0,12,19,22,12,18,13,20,0,12,0,12,13,20,0,12,9,13,9,13,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12
1500000US250250920004,250250920004,"Block Group 4, Census Tract 920, Suffolk County, Massachusetts",329,73,85,59,85,59,46,41,13,19,19,29,14,22,0,12,39,43,0,12,0,12,0,12,0,12,0,12,39,43,0,12,39,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,244,80,193,75,66,46,0,12,40,40,26,27,0,12,127,66,54,49,0,12,54,49,0,12,0,12,73,49,0,12,43,39,18,21,12,19,51,41,34,34,0,12,6,9,18,29,10,16,17,20,0,12,0,12,10,15,7,12
1500000US250250921011,250250921011,"Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts",547,166,188,128,130,105,27,30,0,12,0,12,10,17,17,25,103,100,0,12,0,12,0,12,0,12,0,12,103,100,0,12,0,12,103,100,0,12,58,88,58,88,0,12,0,12,58,88,0,12,0,12,0,12,0,12,0,12,0,12,359,159,275,131,182,94,0,12,93,93,37,42,52,45,93,97,13,21,0,12,13,21,0,12,0,12,80,93,0,12,80,93,0,12,0,12,84,97,0,12,0,12,0,12,0,12,0,12,84,97,0,12,69,91,0,12,15,24
1500000US250250921012,250250921012,"Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts",377,140,166,113,136,104,25,41,0,12,0,12,25,41,0,12,111,94,36,54,0,12,36,54,0,12,0,12,75,81,0,12,43,71,32,40,0,12,30,48,0,12,0,12,0,12,0,12,0,12,30,48,0,12,0,12,0,12,30,48,211,117,173,107,106,82,0,12,48,60,29,37,29,43,67,81,0,12,0,12,0,12,0,12,0,12,67,81,0,12,61,83,6,13,0,12,38,60,0,12,0,12,0,12,0,12,0,12,38,60,0,12,38,60,0,12,0,12
1500000US250250921013,250250921013,"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",270,104,37,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,43,23,36,0,12,23,36,0,12,0,12,14,23,0,12,0,12,14,23,0,12,233,101,143,78,75,73,0,12,0,12,21,33,54,63,68,92,68,92,0,12,68,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,90,64,55,54,0,12,15,28,40,46,0,12,35,37,5,8,0,12,0,12,30,35
1500000US250250921014,250250921014,"Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts",406,135,97,95,37,61,0,12,0,12,0,12,0,12,0,12,37,61,0,12,0,12,0,12,0,12,0,12,37,61,0,12,0,12,37,61,0,12,60,74,43,69,0,12,0,12,43,69,0,12,17,26,0,12,17,26,0,12,0,12,309,117,182,100,77,79,0,12,61,77,16,26,0,12,105,81,20,23,0,12,0,12,0,12,20,23,85,80,0,12,24,36,48,67,13,23,127,78,86,66,0,12,37,49,34,38,15,24,41,44,20,35,0,12,21,27,0,12
1500000US250250921015,250250921015,"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",699,153,143,98,83,76,0,12,0,12,0,12,0,12,0,12,83,76,25,41,0,12,25,41,0,12,0,12,58,61,0,12,44,58,14,22,0,12,60,62,12,19,0,12,12,19,0,12,0,12,48,59,0,12,0,12,18,30,30,51,556,153,440,151,116,84,0,12,17,33,55,45,44,51,324,153,37,40,0,12,22,32,15,24,0,12,287,145,0,12,83,102,108,84,96,78,116,75,73,57,0,12,42,61,19,29,12,21,43,53,0,12,0,12,13,21,30,48
1500000US250250922001,250250922001,"Block Group 1, Census Tract 922, Suffolk County, Massachusetts",275,74,23,23,3,7,0,12,0,12,0,12,0,12,0,12,3,7,3,7,0,12,3,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,22,20,22,0,12,0,12,9,13,11,17,0,12,0,12,0,12,0,12,0,12,252,78,162,62,104,46,0,12,29,26,64,38,11,16,58,35,7,15,0,12,0,12,7,15,0,12,51,37,15,19,4,9,18,23,14,19,90,61,54,54,0,12,24,28,30,47,0,12,36,26,5,8,0,12,9,13,22,26
1500000US250250922002,250250922002,"Block Group 2, Census Tract 922, Suffolk County, Massachusetts",256,95,12,20,12,20,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,244,92,185,81,58,54,0,12,29,32,29,45,0,12,127,63,41,39,20,30,10,17,11,18,0,12,86,54,0,12,21,31,65,52,0,12,59,43,10,18,0,12,0,12,10,18,0,12,49,39,0,12,0,12,49,39,0,12
1500000US250250922003,250250922003,"Block Group 3, Census Tract 922, Suffolk County, Massachusetts",287,86,51,60,5,10,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12,5,10,0,12,46,59,0,12,0,12,0,12,0,12,0,12,46,59,0,12,37,58,9,14,0,12,236,74,156,52,86,45,0,12,17,21,56,38,13,20,70,33,13,18,6,9,7,15,0,12,0,12,57,34,0,12,0,12,45,32,12,19,80,64,49,55,0,12,0,12,39,52,10,14,31,45,0,12,29,44,2,15,0,12
1500000US250250922004,250250922004,"Block Group 4, Census Tract 922, Suffolk County, Massachusetts",310,82,63,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,58,24,37,0,12,0,12,24,37,0,12,39,48,0,12,0,12,39,48,0,12,247,87,144,75,65,47,0,12,10,16,55,43,0,12,79,64,0,12,0,12,0,12,0,12,0,12,79,64,0,12,38,47,41,42,0,12,103,57,47,32,0,12,0,12,27,22,20,22,56,58,0,12,0,12,31,49,25,38
1500000US250250923001,250250923001,"Block Group 1, Census Tract 923, Suffolk County, Massachusetts",248,56,59,38,45,36,0,12,0,12,0,12,0,12,0,12,45,36,21,24,0,12,0,12,21,24,0,12,24,26,0,12,24,26,0,12,0,12,14,21,14,21,0,12,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,189,56,95,42,42,26,0,12,6,10,28,22,8,11,53,35,2,5,0,12,0,12,0,12,2,5,51,34,0,12,37,31,14,15,0,12,94,54,71,54,0,12,0,12,66,53,5,7,23,21,0,12,11,17,6,9,6,8
1500000US250250923002,250250923002,"Block Group 2, Census Tract 923, Suffolk County, Massachusetts",248,64,98,53,73,48,7,11,0,12,0,12,0,12,7,11,66,48,8,12,8,12,0,12,0,12,0,12,58,47,0,12,58,47,0,12,0,12,25,19,0,12,0,12,0,12,0,12,0,12,25,19,0,12,10,11,15,18,0,12,150,49,108,44,26,22,0,12,0,12,24,22,2,5,82,41,11,17,0,12,11,17,0,12,0,12,71,38,0,12,50,33,12,12,9,15,42,32,4,6,0,12,0,12,4,6,0,12,38,31,0,12,12,20,13,18,13,15
1500000US250250923003,250250923003,"Block Group 3, Census Tract 923, Suffolk County, Massachusetts",412,85,110,58,44,32,0,12,0,12,0,12,0,12,0,12,44,32,0,12,0,12,0,12,0,12,0,12,44,32,8,14,32,29,0,12,4,6,66,51,66,51,0,12,17,20,22,26,27,41,0,12,0,12,0,12,0,12,0,12,302,81,230,66,66,34,0,12,27,20,39,28,0,12,164,60,7,11,0,12,0,12,0,12,7,11,157,61,0,12,61,51,69,42,27,22,72,51,62,49,0,12,17,19,41,43,4,7,10,16,0,12,0,12,0,12,10,16
1500000US250250923004,250250923004,"Block Group 4, Census Tract 923, Suffolk County, Massachusetts",184,57,18,21,13,20,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,13,20,0,12,5,7,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,0,12,5,7,166,57,127,54,61,47,0,12,39,37,22,30,0,12,66,40,18,22,0,12,0,12,0,12,18,22,48,36,0,12,28,27,20,23,0,12,39,27,0,12,0,12,0,12,0,12,0,12,39,27,0,12,6,9,27,26,6,9
1500000US250250924001,250250924001,"Block Group 1, Census Tract 924, Suffolk County, Massachusetts",153,78,59,62,29,47,0,12,0,12,0,12,0,12,0,12,29,47,0,12,0,12,0,12,0,12,0,12,29,47,0,12,29,47,0,12,0,12,30,42,0,12,0,12,0,12,0,12,0,12,30,42,0,12,16,31,14,27,0,12,94,65,73,51,56,53,0,12,29,42,10,18,17,25,17,26,17,26,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12,21,35
1500000US250250924002,250250924002,"Block Group 2, Census Tract 924, Suffolk County, Massachusetts",551,137,128,101,78,83,0,12,0,12,0,12,0,12,0,12,78,83,0,12,0,12,0,12,0,12,0,12,78,83,0,12,43,49,35,58,0,12,50,65,50,65,0,12,37,62,13,22,0,12,0,12,0,12,0,12,0,12,0,12,423,117,253,96,80,58,0,12,25,39,19,23,36,39,173,82,0,12,0,12,0,12,0,12,0,12,173,82,45,42,86,68,42,43,0,12,170,102,58,61,0,12,40,57,0,12,18,26,112,84,0,12,0,12,96,80,16,25
1500000US250250924003,250250924003,"Block Group 3, Census Tract 924, Suffolk County, Massachusetts",611,141,135,89,54,65,0,12,0,12,0,12,0,12,0,12,54,65,0,12,0,12,0,12,0,12,0,12,54,65,0,12,0,12,54,65,0,12,81,66,57,62,34,53,0,12,23,40,0,12,24,37,0,12,0,12,24,37,0,12,476,120,371,107,67,67,0,12,33,53,34,39,0,12,304,103,95,71,15,25,10,16,70,63,0,12,209,107,55,57,100,71,34,47,20,30,105,71,29,35,0,12,0,12,10,16,19,30,76,61,0,12,0,12,59,56,17,27
1500000US250250924004,250250924004,"Block Group 4, Census Tract 924, Suffolk County, Massachusetts",449,123,108,72,50,48,0,12,0,12,0,12,0,12,0,12,50,48,37,44,0,12,19,31,18,30,0,12,13,20,13,20,0,12,0,12,0,12,58,54,22,37,0,12,0,12,0,12,22,37,36,39,0,12,0,12,20,31,16,25,341,136,249,103,75,53,13,25,0,12,12,20,50,46,174,98,0,12,0,12,0,12,0,12,0,12,174,98,0,12,124,90,50,59,0,12,92,78,19,31,0,12,0,12,0,12,19,31,73,71,0,12,0,12,62,70,11,20
1500000US250250924005,250250924005,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",265,125,93,76,21,34,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,0,12,21,34,0,12,21,34,0,12,0,12,72,68,36,44,11,17,0,12,25,40,0,12,36,49,0,12,0,12,36,49,0,12,172,128,118,110,33,48,0,12,0,12,33,48,0,12,85,102,0,12,0,12,0,12,0,12,0,12,85,102,0,12,0,12,85,102,0,12,54,67,54,67,0,12,0,12,54,67,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251001001,250251001001,"Block Group 1, Census Tract 1001, Suffolk County, Massachusetts",87,63,45,60,45,60,0,12,0,12,0,12,0,12,0,12,45,60,0,12,0,12,0,12,0,12,0,12,45,60,0,12,34,53,11,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,50,42,50,28,41,0,12,28,41,0,12,0,12,14,24,0,12,0,12,0,12,0,12,0,12,14,24,0,12,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251001002,250251001002,"Block Group 2, Census Tract 1001, Suffolk County, Massachusetts",348,81,57,48,35,40,0,12,0,12,0,12,0,12,0,12,35,40,0,12,0,12,0,12,0,12,0,12,35,40,0,12,35,40,0,12,0,12,22,26,8,12,0,12,0,12,8,12,0,12,14,22,0,12,14,22,0,12,0,12,291,88,220,87,127,57,0,12,85,55,42,42,0,12,93,65,27,42,27,42,0,12,0,12,0,12,66,50,0,12,46,45,20,25,0,12,71,57,58,53,0,12,33,40,25,38,0,12,13,15,0,12,0,12,8,13,5,8
1500000US250251001003,250251001003,"Block Group 3, Census Tract 1001, Suffolk County, Massachusetts",252,72,44,36,27,32,18,29,0,12,18,29,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,9,14,17,22,10,19,0,12,0,12,10,19,0,12,7,12,0,12,0,12,7,12,0,12,208,67,196,68,41,36,6,10,16,28,0,12,19,22,155,62,10,18,0,12,0,12,10,18,0,12,145,60,10,18,69,51,57,38,9,13,12,18,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,12,18,0,12
1500000US250251001004,250251001004,"Block Group 4, Census Tract 1001, Suffolk County, Massachusetts",271,79,110,68,65,52,0,12,0,12,0,12,0,12,0,12,65,52,0,12,0,12,0,12,0,12,0,12,65,52,13,22,15,25,37,41,0,12,45,39,45,39,0,12,21,31,24,37,0,12,0,12,0,12,0,12,0,12,0,12,161,67,134,64,57,44,0,12,33,35,7,12,17,25,77,49,22,25,0,12,13,20,9,15,0,12,55,49,12,19,0,12,43,43,0,12,27,27,19,23,0,12,10,18,0,12,9,14,8,14,0,12,0,12,8,14,0,12
1500000US250251001005,250251001005,"Block Group 5, Census Tract 1001, Suffolk County, Massachusetts",151,53,71,37,36,32,0,12,0,12,0,12,0,12,0,12,36,32,0,12,0,12,0,12,0,12,0,12,36,32,0,12,11,17,16,25,9,14,35,39,0,12,0,12,0,12,0,12,0,12,35,39,0,12,35,39,0,12,0,12,80,49,80,49,16,25,0,12,16,25,0,12,0,12,64,43,0,12,0,12,0,12,0,12,0,12,64,43,0,12,24,33,29,26,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251001006,250251001006,"Block Group 6, Census Tract 1001, Suffolk County, Massachusetts",521,109,371,113,211,91,58,46,0,12,17,27,41,39,0,12,153,85,0,12,0,12,0,12,0,12,0,12,153,85,0,12,68,55,85,68,0,12,160,81,31,37,0,12,0,12,22,35,9,14,129,73,0,12,21,33,53,47,55,51,150,64,107,57,34,31,0,12,18,18,0,12,16,25,73,49,19,30,0,12,19,30,0,12,0,12,54,48,0,12,0,12,37,40,17,28,43,33,18,22,0,12,0,12,6,10,12,19,25,23,0,12,0,12,0,12,25,23
1500000US250251001007,250251001007,"Block Group 7, Census Tract 1001, Suffolk County, Massachusetts",393,101,186,85,15,24,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,15,24,0,12,15,24,0,12,0,12,171,87,121,78,0,12,0,12,95,74,26,32,50,40,0,12,0,12,6,9,44,40,207,83,115,63,37,31,0,12,8,14,29,28,0,12,78,56,0,12,0,12,0,12,0,12,0,12,78,56,0,12,44,43,34,38,0,12,92,58,56,49,0,12,0,12,9,15,47,48,36,35,0,12,0,12,0,12,36,35
1500000US250251002001,250251002001,"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",357,56,95,44,42,30,7,10,0,12,7,10,0,12,0,12,35,31,0,12,0,12,0,12,0,12,0,12,35,31,0,12,11,17,24,26,0,12,53,34,28,22,0,12,9,15,13,22,6,9,25,26,0,12,11,17,0,12,14,20,262,61,195,54,82,43,0,12,22,27,36,27,24,21,113,41,26,26,0,12,3,5,23,25,0,12,87,44,0,12,63,39,16,16,8,12,67,43,13,20,0,12,0,12,13,20,0,12,54,38,0,12,26,30,21,20,7,12
1500000US250251002002,250251002002,"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",169,61,43,35,38,34,0,12,0,12,0,12,0,12,0,12,38,34,0,12,0,12,0,12,0,12,0,12,38,34,0,12,38,34,0,12,0,12,5,9,5,9,0,12,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,126,49,109,49,43,32,0,12,29,26,14,18,0,12,66,40,8,13,0,12,8,13,0,12,0,12,58,37,0,12,12,19,42,32,4,7,17,17,8,13,0,12,8,13,0,12,0,12,9,10,0,12,0,12,0,12,9,10
1500000US250251002003,250251002003,"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",398,65,110,55,79,45,0,12,0,12,0,12,0,12,0,12,79,45,17,20,0,12,12,18,5,7,0,12,62,39,0,12,48,35,14,19,0,12,31,28,19,24,0,12,0,12,19,24,0,12,12,18,0,12,0,12,12,18,0,12,288,63,251,62,105,37,0,12,25,25,35,25,45,23,146,65,16,20,0,12,15,16,1,9,0,12,130,57,0,12,32,33,98,49,0,12,37,29,25,24,0,12,0,12,9,14,16,20,12,19,0,12,12,19,0,12,0,12
1500000US250251003001,250251003001,"Block Group 1, Census Tract 1003, Suffolk County, Massachusetts",358,87,103,60,72,51,0,12,0,12,0,12,0,12,0,12,72,51,0,12,0,12,0,12,0,12,0,12,72,51,0,12,65,49,7,12,0,12,31,31,23,29,0,12,0,12,23,29,0,12,8,12,0,12,0,12,0,12,8,12,255,85,212,82,105,63,0,12,40,46,32,35,33,28,107,62,19,32,19,32,0,12,0,12,0,12,88,52,0,12,34,33,54,42,0,12,43,47,0,12,0,12,0,12,0,12,0,12,43,47,0,12,0,12,23,39,20,26
1500000US250251003002,250251003002,"Block Group 2, Census Tract 1003, Suffolk County, Massachusetts",317,78,60,55,52,56,0,12,0,12,0,12,0,12,0,12,52,56,0,12,0,12,0,12,0,12,0,12,52,56,0,12,37,49,15,25,0,12,8,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,8,12,0,12,257,79,210,73,58,36,0,12,19,18,18,22,21,25,152,72,39,36,19,31,6,9,0,12,14,17,113,63,0,12,67,49,46,39,0,12,47,41,34,37,0,12,0,12,34,37,0,12,13,16,0,12,0,12,6,11,7,11
1500000US250251003003,250251003003,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",285,91,34,38,19,31,0,12,0,12,0,12,0,12,0,12,19,31,0,12,0,12,0,12,0,12,0,12,19,31,0,12,19,31,0,12,0,12,15,25,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,0,12,15,25,251,88,182,75,19,22,0,12,19,22,0,12,0,12,163,76,0,12,0,12,0,12,0,12,0,12,163,76,0,12,33,39,86,54,44,44,69,52,20,29,0,12,5,13,15,24,0,12,49,43,0,12,20,27,0,12,29,35
1500000US250251003004,250251003004,"Block Group 4, Census Tract 1003, Suffolk County, Massachusetts",238,82,69,64,54,59,0,12,0,12,0,12,0,12,0,12,54,59,0,12,0,12,0,12,0,12,0,12,54,59,0,12,54,59,0,12,0,12,15,23,15,23,0,12,0,12,15,23,0,12,0,12,0,12,0,12,0,12,0,12,169,72,150,71,73,56,0,12,0,12,54,47,19,28,77,51,0,12,0,12,0,12,0,12,0,12,77,51,0,12,26,32,51,38,0,12,19,25,6,12,0,12,6,12,0,12,0,12,13,24,0,12,0,12,13,24,0,12
